-3.3379056907835487	3.05248296179738	10.174085942646837
-1.8630353204247156	3.811874892435914	8.363850990310937
-1.150329275158088	6.2347926023054905	7.213258224459691
-10.543962533782127	7.9033855418769665	19.012397322827585
-3.016823617779476	5.378721999473298	15.716996293228519
1.1306517151207558	3.882108094200254	14.1694367115189
13.739643586195514	7.809661721426347	17.3913064690818
13.128616882519148	0.8094580768187168	15.819625985899819
10.463319768170381	4.159258476460607	14.964958673302789
20.062011904727303	10.141818817510629	23.82723445776595
-6.464257661988146	-7.71992250283559	17.85199065864214
9.52526631485037	7.004731856235849	13.395451411756198
16.210336501976208	4.094588034007015	18.09647289260836
16.480033755032107	2.040309090192627	17.69761682608088
19.818681031397944	3.279856882668403	21.023846160602748
0.9678072361719074	-3.621285148678757	12.986203680553507
-4.316784172101359	4.436520409211728	17.50516771463422
-3.5421693884195284	0.9303941026466208	11.537025472661911
0.5528493738498815	2.419391392909683	9.428182443054654
4.405247403921187	4.581925951524124	11.214362973471742
-22.661052354068715	-2.739441227750716	25.74994932234817
-23.329586994080316	-7.302615189227936	24.919048638384623
-13.402919613752017	4.925640273526684	15.305147140303687
-2.6999183917532186	5.925411052444357	13.12980521004306
11.059488098637582	10.840595321049763	18.336317146313927
-20.21797056317058	5.914188168216451	22.669171944436016
-25.632063039035756	-12.45403132038591	29.182737993494097
-24.55429829081812	-2.279048309304548	25.872049396803277
-25.924848103739507	0.6887092698458553	27.101769728203852
-5.828489204112626	14.423050163554493	17.156874334194445
-28.220153116044536	-4.313418096425574	29.56500379055398
-30.454086326417475	-6.8651082467059865	31.35678239856054
-37.37024487827692	8.225926434912651	38.86022619307276
-56.60638772062704	9.837707217858725	57.651682719043414
-22.698472924783943	12.11291683287848	26.898996342334307
